game,score, train_time, len_buff
1,252.0,2.0256803035736084,1447
2,189.0,1.3698880672454834,2563
3,189.0,1.571455955505371,3848
4,168.0,1.4848089218139648,5043
5,273.0,1.8325750827789307,6522
6,189.0,34.004416942596436,7600
